Path,Verified,Publisher,Company,Description,Product,MD5,SHA256,group_count
c:\windows\system32\chtbrkr.dll,Signed,Microsoft Windows,Microsoft Corporation,Chinese Traditional Word Breaker,Microsoft® Windows® Operating System,0C11E5C76C48B4AD33B91F6FEEAFF51F,79D923E63DF6117CF68E9C49FCCDF1C9C58C10B7E0B0AA53A4D8715D89178538,2
c:\windows\system32\ci.dll,Signed,Microsoft Windows,Microsoft Corporation,Code Integrity Module,Microsoft® Windows® Operating System,BC11B2BF35D85EAD537306D82ABC1AA1,A6BF4F5E92FD12E8B45728C76888472CEEA193434501888349ABBD88AC29E07A,2
c:\windows\system32\cic.dll,Signed,Microsoft Windows,Microsoft Corporation,CIC - MMC controls for Taskpad,Microsoft® Windows® Operating System,F9B0D652B2934AB8EC64DD26CB7601C6,91B8DC7CC0F86B6A0E034BF1737324A689415B0E177776DAA3F6548DD84BDE00,2
c:\windows\system32\cintlgnt.ime,Signed,Microsoft Windows,Microsoft Corporation,Chinese (Traditional) - New ChangJie,Microsoft® Windows® Operating System,906414D610D234B69B9C000C5293A42C,521B4046DFF44880FAC211F6AC74A08D10613E3C1344F76F4D083AC82C4A057C,2
c:\windows\system32\cipher.exe,Signed,Microsoft Windows,Microsoft Corporation,File Encryption Utility,Microsoft® Windows® Operating System,9735EBDAC4602AE5146E4C8BE61B22EB,64FC6D3F1B9B7465581E2B7FC5E8B8BDCF8510AB35FF12ED346A4135BCB69ACA,2
c:\windows\system32\clb.dll,Signed,Microsoft Windows,Microsoft Corporation,Column List Box,Microsoft® Windows® Operating System,A4898B7BCA283C7CA3170117FE1AF893,A67A8E1950A54EC248DC4C2D788F874132EBC7BD4F659846B8D39682978587C1,2
c:\windows\system32\clbcatq.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+ Configuration Catalog,Microsoft® Windows® Operating System,25983DE69B57142039AC8D95E71CD9C9,A677DA7EBCBCB6073D27E8A38809F51E971E83ED379BC599AAAD6EF4216348DA,2
c:\windows\system32\cleanmgr.exe,Signed,Microsoft Windows,Microsoft Corporation,Disk Space Cleanup Manager for Windows,Microsoft® Windows® Operating System,85EA5C1262CF39BA63E54DB029DA6E63,C108A4B579C3FEB83AC6028ADA0EE87CF9E60B47D5C34DAF645F66EEFC3EDBF7,2
c:\windows\system32\clfs.sys,Signed,Microsoft Windows,Microsoft Corporation,Common Log File System Driver,Microsoft® Windows® Operating System,78CA84A35D09888E1FF21973E6E709C1,9B2F03CCF816546591D8C4DC951D07D156C5CFA2B94EB6996ABB1EF261AFDBEB,2
c:\windows\system32\clfsw32.dll,Signed,Microsoft Windows,Microsoft Corporation,Common Log Marshalling Win32 DLL,Microsoft® Windows® Operating System,745DE455E02693423B1B78F448D52961,56C255BD7AE572C645E5010ADE6325C90388D5610B5E97F75AF7E233DE64E6CF,2
c:\windows\system32\cliconfg.dll,Signed,Microsoft Windows,Microsoft Corporation,SQL Client Configuration Utility DLL,Microsoft® Windows® Operating System,7D0F68BCF5D00421C84070D643043590,35FFFB864081EC647FD8021CF16D70B1466E4B2E863FAABBF729D4B3DD0D5D77,2
c:\windows\system32\cliconfg.exe,Signed,Microsoft Windows,Microsoft Corporation,SQL Client Configuration Utility EXE,Microsoft® Windows® Operating System,E0396C4EDB81C6C766CA54798CA1162F,E5433615807161148B8FFBB8C2FB76CFD2125472C409DF3B77E9731463954D01,2
c:\windows\system32\cliconfg.rll,Signed,Microsoft Windows,Microsoft Corporation,SQL Client Configuration Utility Resource DLL,Microsoft® Windows® Operating System,9F8F9965DF51C74156E9890FF80EC515,6098AC4C71172FF716A2058F6F30E2040C56C8034A7FCDDEF8C153ABE0100F0C,2
c:\windows\system32\clip.exe,Signed,Microsoft Windows,Microsoft Corporation,Clip - copies the data into clipboard,Microsoft® Windows® Operating System,50FBA9114EDFB09400CC68CC9DE409EC,B1FE38D3215222263AF88BB3D7D5012887B5252BA633713E896BD6580B6B6757,2
c:\windows\system32\clusapi.dll,Signed,Microsoft Windows,Microsoft Corporation,Cluster API Library,Microsoft® Windows® Operating System,81749E073AC5857B044A686B406E5244,3884EE705CA34235B29942FEDA8FEA654A21139B8C2A1D5E009C7D07D6E6ADF1,2
c:\windows\system32\cmcfg32.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager Configuration Dll,Microsoft(R) Connection Manager,F480B42B17D9016B14D9C51FCCC5B16F,A1D29E8DC32534D1393149831AE249310451427FE3DC5F182F204A272A720B10,2
c:\windows\system32\cmd.exe,Signed,Microsoft Windows,Microsoft Corporation,Windows Command Processor,Microsoft® Windows® Operating System,5746BD7E255DD6A8AFA06F7C42C1BA41,DB06C3534964E3FC79D2763144BA53742D7FA250CA336F4A0FE724B75AAFF386,2
c:\windows\system32\cmdial32.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager,Microsoft(R) Connection Manager,1B171886A27C476BC79076DD239E530D,4BBAE615C66FA4BD7560D122E401C7D04CC2B823BCBEB4C5D598F20E3C10FA51,2
c:\windows\system32\cmdkey.exe,Signed,Microsoft Windows,Microsoft Corporation,Credential Manager Command Line Utility,Microsoft® Windows® Operating System,16B18717E48861F538C417814E7F52AA,F51C7675BE8FE3DF77207ADA324235246B54C12D530765FC5A8DA1ED39DE2DA6,2
c:\windows\system32\cmdl32.exe,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager Auto-Download,Microsoft(R) Connection Manager,19760C4B03C45DA20EB570C2111F9FB8,2AA1426572F8F85BF45BB19FF40C48D161C5F70BE4763EA47CC47D2B6B3EBE7C,2
c:\windows\system32\cmicryptinstall.dll,Signed,Microsoft Windows,Microsoft Corporation,Installers for cryptographic elements of CMI objects,Microsoft® Windows® Operating System,2AB2A4D42BDA631B4EE91AF777BF4ED3,64C3144F0A92A4A8C187CFDF0E04A2CD9365BDD125C32A3062E2440892C2F522,2
c:\windows\system32\cmifw.dll,Signed,Microsoft Windows,Microsoft Corporation,Windows Firewall rule configuration plug-in,Microsoft® Windows® Operating System,19664DC25010A7DC2FAD6D7A9D1C907C,44CE617DEE77184DC3ED8695CC803D3726C392A499F25CD20563B40E8B8F48FD,2
c:\windows\system32\cmipnpinstall.dll,Signed,Microsoft Windows,Microsoft Corporation,PNP plugin installer for CMI,Microsoft® Windows® Operating System,041A6FA04FE0015BEB2B16C665720642,48159670EFDD4A302DD8D746A888472B8725F4006404C40F1078E5EF66C0F0A8,2
c:\windows\system32\cmlua.dll,Signed,Microsoft Windows,Microsoft Corporation,Connection Manager Admin API Helper,Microsoft(R) Connection Manager,CAA639846EA794135629482CA375BB38,24F06FD60DF36BB313D11AC83DFC4B3DAA8189A669C328CD53FA88512707EB22,2
c:\windows\system32\cmmon32.exe,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager Monitor,Microsoft(R) Connection Manager,5FA4925901078786FA718A4E449F3833,DB2765F7B05F8A39DCD47AC5B0CD4F5E90BC7763B1443911362F347977D2FBEF,2
c:\windows\system32\cmpbk32.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager Phonebook,Microsoft(R) Connection Manager,04478BAD421D21EDE6EBFBAFDDAEE32C,9AC93320189DBC6101D43311A5680615B8C70AFDF780D6CE23EB6982AF92871D,2
c:\windows\system32\cmstp.exe,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager Profile Installer,Microsoft(R) Connection Manager,74C6DA5522F420C394AE34B2D3D677E3,51D298B1A8A2D00D5C608C52DBA0655565D021E9798EE171D7FA92CC0DE729A6,2
c:\windows\system32\cmstplua.dll,Signed,Microsoft Windows,Microsoft Corporation,Connection Manager Admin API Helper for Setup,Microsoft(R) Connection Manager,23EB67901E2E8EA839ABB7C8EDA141AC,8F5EBABCED5CD0C634E6847816A2DF9AE906BC871AF1F43BF02CE5BB01BC775E,2
c:\windows\system32\cmutil.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Connection Manager Utility Lib,Microsoft(R) Connection Manager,7971522CA1C08D7FFEB08B2CF809AE7C,7101747D724E9250FB608E78B533AE9821C536E10C2394F28FAFE463699F7A6B,2
c:\windows\system32\cngaudit.dll,Signed,Microsoft Windows,Microsoft Corporation,Windows Cryptographic Next Generation audit library,Microsoft® Windows® Operating System,86FE1B1F8FD42CD0DB641AB1CDB13093,8C4BB4415105CE82FFFE658879EAE9D259A24C0F6DFC7D25507352DC99241BE2,2
c:\windows\system32\cngprovider.dll,Signed,Microsoft Windows,Microsoft Corporation,cngprovider DLL,Microsoft® Windows® Operating System,9D942180B5B6CE1C882B9CC54EA1F275,B3083647C40D7032C8B7DEDED8B76A9067AFBE41E7181246F2BFBA103ED2D19E,2
c:\windows\system32\cnvfat.dll,Signed,Microsoft Windows,Microsoft Corporation,FAT File System Conversion Utility DLL,Microsoft® Windows® Operating System,536DAC841B983DDC1539CF22A20E8F33,F80E9B7FF2C7EC1EEFD35C6ED043FC6EB35841925EDA9A6C6B6C583FF3B98FC8,2
c:\windows\system32\cob-au.rs,Signed,Microsoft Windows,Microsoft,COB-AU Ratings System,COB-AU Ratings System,A2E0F1E01A0983E9C94565BBEC862BF7,3A5ACE8687D68EBBB98EC3B84B5F5BB565831FC0917416396EB6F5DD04644B79,2
c:\windows\system32\cofire.exe,Signed,Microsoft Windows,Microsoft Corporation,Corrupted File Recovery Client,Microsoft® Windows® Operating System,00D1806EE50A4C414C8404D31545268F,B63A935FE0AA98AF4CA6AF976DB1FDC4891E1066E48383579283DE6535D756B6,2
c:\windows\system32\cofiredm.dll,Signed,Microsoft Windows,Microsoft Corporation,Corrupted File Recovery Diagnostic Module,Microsoft® Windows® Operating System,0D9091C99F9ECFA349BDEAFB601703E9,6265E2462716CC3A880E5D8B372F637789BE08839FFBC34007197A4D866DDDE8,2
c:\windows\system32\colbact.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+,Microsoft® Windows® Operating System,76E6D3FC5EBD05F4B038E9F333907AC9,B269FDE94106086FF12CA7C406312C5189E08AE546CA9AC831DEDB77C1D96F3C,2
c:\windows\system32\collab.cpl,Signed,Microsoft Windows,Microsoft Corporation,People Near Me Control Panel Applet,Microsoft® Windows® Operating System,AB0B3628D1B8FC395555772F61674866,0CC8A3805BBA1FDA2F3C2FBF77ECB5558A6F15C8AA90328551158866F763A98B,2
c:\windows\system32\colorcpl.exe,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Color Control Panel,Microsoft® Windows® Operating System,1F6DC007EAB7F6911130D729B4739A12,1CC558E67815DF6FE4EA9FFA7677C672890E00A79772A1A50CDA503C24B71BD0,2
c:\windows\system32\colorui.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Color Control Panel,Microsoft® Windows® Operating System,EFD29F3DB01755C2007B96B607F43C4D,120AD68889DCBD8613FEDFB31CD696F139314B7B4DDDE236AA84BA598BB60461,2
c:\windows\system32\com\MigRegDB.exe,Signed,Microsoft Windows,Microsoft Corporation,COM+,Microsoft® Windows® Operating System,7DCD2378894C6D25A6BBE4E2B0E8332F,A4E42EAD8435FF9D67B8560A38803E987EC06789280439FA9C82C2DCD73B4DE4,2
c:\windows\system32\com\comadmin.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+ Administration SDK,Microsoft® Windows® Operating System,D856D5B996AD3D72CA76A223982471BD,64EE853A1A93AF8079192132A52A97A40B5C23040C454859BAC7D7C40A3F7F22,2
c:\windows\system32\com\comrepl.exe,Signed,Microsoft Windows,Microsoft Corporation,COM+ Server Replication,Microsoft® Windows® Operating System,492DD88DF27447A65FD16669D0D8410F,1F848BB7FF7A58794C43BD424801934956466550C7E17CC8A6BB3ED6F6ED0EF5,2
c:\windows\system32\com\en-US\MigRegDB.exe.mui,Signed,Microsoft Windows,Microsoft Corporation,COM+,Microsoft® Windows® Operating System,12F4C5F27D00A11239D1EB039EA4C964,81BB1E9186C20CBF0493646834F60795C45932C0B5537CA0DFEF621BB73F4187,2
c:\windows\system32\com\en-US\comrepl.exe.mui,Signed,Microsoft Windows,Microsoft Corporation,COM+ Server Replication,Microsoft® Windows® Operating System,BCC7A8219C7BFC7B1660D2C0ABFBD07C,8E82F7CC4A00D5E2F1C132EDBB755D813EA12F9401667D3DC69FBE5BCC958A91,2
c:\windows\system32\com\mtsadmin.tlb,Signed,Microsoft Windows,Microsoft Corporation,COM+,Microsoft® Windows® Operating System,BE7BEC1C0190B094329543AD8018622A,B8C324EF9E27A8850F32ED8DE1F44166AE4365CBE95F591DE1AA335F2EC720FF,2
c:\windows\system32\comcat.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Component Category Manager Library,Microsoft® Windows® Operating System,E0633F2FBB92E9340594382AFF2ABFA8,FA5D730EE06E8A7568A628584CA0D7F9D4E7CF1CAEB396FD77E72A2BD1513B6A,2
c:\windows\system32\comctl32.dll,Signed,Microsoft Windows,Microsoft Corporation,Common Controls Library,Microsoft® Windows® Operating System,51F89CE2D0FEC66070354504E6C4C3E4,565CC85156C39FB89762757EF6A935FC42DB2599A5E49643447D30C8B9371133,2
c:\windows\system32\comdlg32.dll,Signed,Microsoft Windows,Microsoft Corporation,Common Dialogs DLL,Microsoft® Windows® Operating System,9835E63E09F824D22B689D2BB789BAB9,5BCFFAFB894D69FBCDDB91E64D30A356F4BD57098E8B4C51B98AFAF6581BDB63,2
c:\windows\system32\comp.exe,Signed,Microsoft Windows,Microsoft Corporation,File Compare Utility,Microsoft® Windows® Operating System,899646568805E25E956EDAD39F6B644D,1B94BB770D571DD163EFF721BA6569A01D934796678495A7CDA6F7759FFE8FF6,2
c:\windows\system32\compact.exe,Signed,Microsoft Windows,Microsoft Corporation,File Compress Utility,Microsoft® Windows® Operating System,FDCE04563C157BB80F32E22C22F4EAC6,E6A2F47A0CAE80A841A42A5C2C0D64D1A60430895DF68C01F1EEF3C6155C4D44,2
c:\windows\system32\compstui.dll,Signed,Microsoft Windows,Microsoft Corporation,Common Property Sheet User Interface DLL,Microsoft® Windows® Operating System,CDA59C183B3DB8CF35380836ADD74AAD,A66044A00D99E28D39290D8A2E915CB13360B6916880FF07F6004DCF37AE14A2,2
c:\windows\system32\comrepl.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+,Microsoft® Windows® Operating System,73CDD5097F5DD96FBA94F3ABE8E36BDC,022D89765504F44D2B68C9A777A2AB793884E5165396C4003789A778887FD464,2
c:\windows\system32\comres.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+ Resources,Microsoft® Windows® Operating System,1A47D52E303B7543E4E6026595B95422,C577CD3837546A7CED5D2E8E97FA2EDACA133B4A8595770EF96CAE519BFE280F,2
c:\windows\system32\comsnap.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+ Explorer MMC Snapin,Microsoft® Windows® Operating System,7D4D9E3F5FE917D7FB975804107AD3EF,6CAF01419B03EEB39AD42CE02662CBB162E574CBD8EEAADDD969FA783F364BBF,2
c:\windows\system32\comsvcs.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+ Services,Microsoft® Windows® Operating System,0AE751DFA0C96532D283C87E0EAC21F0,41780603AB328F2F24683FF43D6A773E94B2E70752FB203E8B016F3D92185C6A,2
c:\windows\system32\comuid.dll,Signed,Microsoft Windows,Microsoft Corporation,COM+ Explorer UI,Microsoft® Windows® Operating System,E18049971A8F341F3DB6B339AEAF8D7C,7FC68E9AC8E532310B25E7869362661317CF65F60E6D9627CA4B1628A264C215,2
c:\windows\system32\conhost.exe,Signed,Microsoft Windows,Microsoft Corporation,Console Window Host,Microsoft® Windows® Operating System,E117322E4C3BF14972AB5364DCEAA8AE,3E2E1D0F47E0B691C376637F9879BD22EC0DA5BAF3E93FCF70603126943A2DE7,2
c:\windows\system32\connect.dll,Signed,Microsoft Windows,Microsoft Corporation,Get Connected Wizards,Microsoft® Windows® Operating System,ECE81C30343DC8A1FADA4BF1437F7ED1,B119DF0DE92244219615BB2A171E972C8798B6A07B37CA77FE3A081CE5341956,2
c:\windows\system32\consent.exe,Signed,Microsoft Windows,Microsoft Corporation,Consent UI for administrative applications,Microsoft® Windows® Operating System,C33EC7FA308BDAEB37546973865350D1,BF58396423EA49A3A90117BD0B9864C957D954E86C23509089F106F5DF311391,2
c:\windows\system32\console.dll,Signed,Microsoft Windows,Microsoft Corporation,Control Panel Console Applet,Microsoft® Windows® Operating System,6FA7EB1AF7B2275AF50C3A4DBB3EA2F3,960166CC1A07CCC8F9D8F95821CBF7A5A1E20FE3EE185E2B4F20FB0BFBB1B675,2
c:\windows\system32\control.exe,Signed,Microsoft Windows,Microsoft Corporation,Windows Control Panel,Microsoft® Windows® Operating System,FD3F34830C39F4B554106ADA19924F4E,43FDB43CEF2A3219C06D002B56D042C2D9387488F6662F77C5FC8F3333CCD56E,2
c:\windows\system32\convert.exe,Signed,Microsoft Windows,Microsoft Corporation,File System Conversion Utility,Microsoft® Windows® Operating System,89508FA6ACF97EA4B40DCDE0EC74D6BF,A9D13E0F6E6857F9BA9B93C5642239114E1CE1698AE7A10A11DDAB7A145A294D,2
c:\windows\system32\correngine.dll,Signed,Microsoft Windows,Microsoft Corporation,Correlation Engine,Microsoft® Windows® Operating System,0E4AA88F3AE85E508B7C0BE22050096C,950091AC2C2527B421D8C756B36C3023B189EA87584EBB78A93F402EA634FBA8,2
c:\windows\system32\credssp.dll,Signed,Microsoft Windows,Microsoft Corporation,Credential Delegation Security Package,Microsoft® Windows® Operating System,68A995436D322A2AA3F5405E45D0E21B,008C810B3022049475DA19D4C1CFE6F941095192E4B4110A12144E634D8D087E,2
c:\windows\system32\credui.dll,Signed,Microsoft Windows,Microsoft Corporation,Credential Manager User Interface,Microsoft® Windows® Operating System,4403D5ECE7D8323CAF1207D1AA38FA01,BD0B34DCF658D3CB91C1B55E9E730C5F7C571AFC2BFA09270C377B72B6830D48,2
c:\windows\system32\credwiz.exe,Signed,Microsoft Windows,Microsoft Corporation,Credential Backup and Restore Wizard,Microsoft® Windows® Operating System,405796C6EC050A82B930BD0B5ADC0267,60F3CE399AE137C330DC3C77CDD50BB21FD7FEA209672423897B2DD670D4054F,2
c:\windows\system32\crypt32.dll,Signed,Microsoft Windows,Microsoft Corporation,Crypto API32,Microsoft® Windows® Operating System,A6F8685176461502F2DFD167567EC111,89FAE94BC63EAEC47C2E57A6E79C984C164FB41B1048DD954011BDE9BB832341,2
c:\windows\system32\cryptbase.dll,Signed,Microsoft Windows,Microsoft Corporation,Base cryptographic API DLL,Microsoft® Windows® Operating System,51AE0155564BA2007E358376B51A1653,007681E2BBADF25D9312882262341FB0F4C120EEAA6B709782B95D732B288C9C,2
c:\windows\system32\cryptdlg.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Common Certificate Dialogs,Microsoft® Windows® Operating System,C06FAAF13E37CE482F612AFF2D2331F3,CCF860481487FE19A91E8E92821B62A9CAE4E39A8F5C0BD747FD2023C74D7031,2
c:\windows\system32\cryptdll.dll,Signed,Microsoft Windows,Microsoft Corporation,Cryptography Manager,Microsoft® Windows® Operating System,51E8A4EF10D50C1B04234ABC36C37F00,33155109E7419EAA95AA119E78FB3C6EC07372F43097B4FFF84FEBD524C98CE0,2
c:\windows\system32\cryptext.dll,Signed,Microsoft Windows,Microsoft Corporation,Crypto Shell Extensions,Microsoft® Windows® Operating System,3759FF88437EE59B7A6EFB5764C120AB,A06D8F8584B9E4261BCC741CCB9648D7C80AA13C9598FAE2C8C2F4DE5E5AEE10,2
c:\windows\system32\cryptnet.dll,Signed,Microsoft Windows,Microsoft Corporation,Crypto Network Related API,Microsoft® Windows® Operating System,71967C927A1F528B1D349479FD36693E,577C113F4726EA28EDA034C0456EC6D11EDCB52965CF42CB073C4E7972CBCE4A,2
c:\windows\system32\cryptsp.dll,Signed,Microsoft Windows,Microsoft Corporation,Cryptographic Service Provider API,Microsoft® Windows® Operating System,37252C4232855AB0B59A0D4D1E3D4E48,741F482B0D06B10C4D27F8A1059BB63F36D8C9B3951FC12716FA6ED670052A91,2
c:\windows\system32\cryptsvc.dll,Signed,Microsoft Windows,Microsoft Corporation,Cryptographic Services,Microsoft® Windows® Operating System,2F10C8ECB51E41C9993B90204F3A5F5E,FF50F28544FDAB545971FFA7113BD7967CCAE6CD83858ECF7346C6A0DDE9672A,2
c:\windows\system32\cryptui.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Trust UI Provider,Microsoft® Windows® Operating System,EF7EF016EA2C77573910F61D51D345DA,45B3F1446185FB303868811213609AD4BB003CDC96F6AF674EF673F662C19786,2
c:\windows\system32\cryptxml.dll,Signed,Microsoft Windows,Microsoft Corporation,XML DigSig API,Microsoft® Windows® Operating System,E991D12BD28C681945CB7C653DE399B7,1F7E57B493AD6272D95D06BC450081809C193C4ACAEECE4DC56ED59EA03D1FA9,2
c:\windows\system32\cs-CZ\DWrite.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft DirectX Typography Services,Opera?ní systém Microsoft® Windows®,7C199E08908DD3CDA6779207B71C8C08,F52796EF6AD8F5C8C84A9C31B002D3A6419C528F8B37D7A087ABE8812DB43513,2
c:\windows\system32\cs-CZ\FntCache.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Windows Font Cache Service,Opera?ní systém Microsoft® Windows®,48634A0E7973524EC0613F0AD1E45833,4C29DEF059F03B2AD7524A1455A46DC356F6697B8B6EC62DE7D7BF3B3A93A45A,2
c:\windows\system32\cs-CZ\WMPhoto.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Windows Media Photo Codec,Opera?ní systém Microsoft® Windows®,B87C74CDCF17E8DA4500C158C4B2D6D4,5FEFBD48A72C04D8FB3D7FBABCB5F46E279C346DD172E726C8C432794A7D18D7,2
c:\windows\system32\cs-CZ\cdosys.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft CDO for Windows Library,Microsoft® Windows® Operating System,20D894DEEA927A00A314AC7F5A47C627,692B906354380D6C8E74F72E63D4DD5B24CEDE47D00D32567F38964C4F7DC074,2
c:\windows\system32\cs-CZ\comctl32.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Common Controls Library,Microsoft® Windows® Operating System,53BC29917CDBB1C4646C69B72A7E105B,12367D8023323C9271728C6C42999005D0EF0A4CC0832B51756CEB4DB3832A9E,2
c:\windows\system32\cs-CZ\comdlg32.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Common Dialogs DLL,Microsoft® Windows® Operating System,A7E66237EB9ABA325C9149E1B53A3E33,EF6B5D7D986E38CAFB077C0408FAF8D38FB86E2F55B57AC30F510C78B125319C,2
c:\windows\system32\cs-CZ\d2d1.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,Knihovna Microsoft D2D,Opera?ní systém Microsoft® Windows®,74DF7CD45C3E2B5AB935ADFF19CB058E,997F3C271C17C6A8FFD88C67C1C85F96BC939BE726BE0FFE27FF510E7727CA13,2
