Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP 
"c:\windows\system32\en-US\ntprint.dll.mui","Signed","8:00 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Spooler Setup DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","F09192D02B1BF1D352907200E197C0BB","13171A6833C80CC2570BF35D04C1AD025F4BE17B","CAF9CF7C206E260AB2152F122F38F29305ECA30D","71242DAD84F7D1F2AEF2A9B9CA0E6C6D3B58E02460902E5C4E7B4007A9C26C33","F1080DE2A4A91FA391B1EABC22D2566A3C9399F5CB4F91A508B896019D6BA16F","n/a"
"c:\windows\system32\en-US\ntprint.exe.mui","Signed","8:00 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Printer driver software installation","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","A5E695E20F47B9C0C78EC54051A7FF3E","51B9CF6FA30F94D104EFC9AEB1B6C55485D3AD93","06CD3BE6558255D21DD1551BE168E087996B539E","567AB6015850B33329E857E9D386D27D85367146D0D3A555389C6F28E89354F7","1CF120885EBA024E6510824FE915BAE38A5D3FD8E8B7A172EF1337CD42D484E9","n/a"
"c:\windows\system32\en-US\ntshrui.dll.mui","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Shell extensions for sharing","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","270C68A7A22A55065BD28CFE6D98CAA4","2BB186D7CC2836A9D9F69C36FEC7C08843E5FCD6","4F6B1E490CD9E587F676DA7B6EBC74F3B1C7ABC8","E67C1716B0B7569B3E38EBBA563B97FC3C93ADB2BDED3F70A51FF3AAAB4580F3","3990D4464646A722E2ED055AAEEF1F3AD5BCAF045EDEB9CF2FB744EAB5AB0808","n/a"
"c:\windows\system32\en-US\ntvdm64.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","16-bit Emulation on NT64","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","AC5C1A6A5BA7DDBE40E4F47389B45C5E","7BA0984B9FC735A5C22C817155E4EA2C4F20F33B","C4141DC32BD096F743E106D5987F2EAFA0CA65F7","3ADF3E227A57A3B356740695AC04E2EA617BB47203F4D1CF4090CBE5EDE2AA85","975DABFD25695C8244DC5274B51995590F4011E781BA046079A3EC2D4FC18D00","n/a"
"c:\windows\system32\en-US\objsel.dll.mui","Signed","8:01 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Object Picker Dialog","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","67E25E92A9BB78AF93165592B42AABBD","4064D47921AA647A038B6A40F9E11C2F00D70089","177606564F981830E0CA29720E045EC8DBCE4C2B","7BDE643CEAE3D30DECEB943A01C2DA0968C9BAE6B782E19A0D8079402D66DF4B","D176E6F3DF357ABDC37D58318CCAA887CB09C53C1AFE149962E978DD6DAB7EEA","n/a"
"c:\windows\system32\en-US\occache.dll.mui","Signed","7:45 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Object Control Viewer","Internet Explorer","11.00.9600.16384","11.00.9600.16384 (winblue_rtm.130821-1623)","32-bit","6400C1DD5F300FBAA28CBF6E2BA7EE90","C5BF3776836DD33C817D44FCDB4670AB728851DA","833C070CD0A10BEE8320F7C73F421AC57AB6A2A8","BFBCF1E0838282066A8A8FF4C8C3C5B85F83A3B6F2D0C9BE555ADD95E34B6DC9","85CECA0A23A302F1D4C6BF0FA56B38AC445792400B3CBB4B485C9E47701A1897","n/a"
"c:\windows\system32\en-US\odbcad32.exe.mui","Signed","8:02 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ODBC Administrator","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","494BE937244F4DED40CDE5F1047158BA","42D7D69A6322573B3E1E5D501A2C9B00CDFA1990","0E59DF17929E2A606B600714E79099BD6E30D1CC","3F0597156BB6D4AEFA136D3076791CFDA6D4C392CC4814DB2F7C153A5F20A5EA","AA5AFC41D607B48647B1388174DB90981BB1D3D13F2FFFD9AFC7A2C021F1CF5E","n/a"
"c:\windows\system32\en-US\odbcconf.exe.mui","Signed","8:02 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ODBC Driver Configuration Program","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","02214EA7E6012380D1408D8A9097B5F3","299D1A894BA8B453D0C6AC8CB5077F216BD3AEFB","35E88DF0FE19DA711EFB0BCB17F62C7BDF7E5AF9","84D3EEDB1363E72FFE8ED33C14CA45456B2973D3BF9785C46765E7552A500EC7","4267D92824793AD2597F06A3140A8DBCD8429310224FB58BA9F452137ED3DEE0","n/a"
"c:\windows\system32\en-US\odbcint.dll.mui","Signed","8:02 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ODBC Resources","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","FBD37DF9D87A409B551E645908ECB773","4EE04BCF84C82C96FD0DC023FDECF1310D16BAB6","077688AB4588664736B897B551995EE8A83F2BE2","EB6266A4A6EA23E6B3739C942AE654CDA6A6BBEA8D778EC82DAE07531793D2D9","783A331F72B431D98033EA3A08119B1C235992191594355B4D6608BE31D84770","n/a"
"c:\windows\system32\en-US\offFilt.dll.mui","Signed","8:02 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","OFFICE Filter","Microsoft® Windows® Operating System","2008.0.9600.16384","2008.0.9600.16384 (winblue_rtm.130821-1623)","32-bit","B53C2812F95BF5DBD1210F919E0D2BAD","D282BF47A9B70277484AD0882A9FDE764F4BA467","E8986283393620E0B350271E84CEE3B75502820D","FFE86695F2EC69C0B7E5B1B889131C630DFA61813D5188208C9FDDE214035962","CF10DB1925CECEBEF2147ADE1048403F5B07EC1970E2643CCC5D5BC28FD86E41","n/a"
"c:\windows\system32\en-US\ole32.dll.mui","Signed","7:52 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Microsoft OLE for Windows","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","3648FE6C9C8C4ACEECA530E69763DD31","A8EE61F03E422F97C4CC657AA8DBFAA529B5B068","C69EF62F009A3B7D8E24B84335B1FF9EAE1EC5EE","687C815A5E3643303AC531CD5B73B6D1C4441BC6BB42C027446D0D5B026C2DBE","D7EAB59D062EAC8746AFCED09CA3FB7979016F6FA3024E91197662B86DDD65A8","n/a"
"c:\windows\system32\en-US\oleaccrc.dll.mui","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Active Accessibility Resource DLL","Microsoft® Windows® Operating System","6.3.9600.16384","7.2.9600.16384 (winblue_rtm.130821-1623)","32-bit","57007D51FF3F5C655275E6F0183708F9","65BEFB6BC965C9FE072287F400768C7B1EA399D5","0C74D22231E9EA3E2C434406C439E99D2FFC60EC","D1DA6F666A77A8EA9B6B877FD46C7F57A9B461E8D4351792F606A07BCB0CA5F1","AB257B2EEEF2124661CBEA6578925C4568E822FE1580338A7519BE145D61C964","n/a"
"c:\windows\system32\en-US\oledlg.dll.mui","Signed","7:52 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","OLE User Interface Support","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","B4A3DED32809415C1EADC875247B1719","40EEA865B1ED3100C411CF853259D52C297CAEAC","A4A7207EF16CE76F19F392267B02D08A94B3B4B6","107550373DB4739402DF3B9927D7B48867010F6A84812534F9CEFC3FF7B3DDFA","59BF8C59274E784A23213617034ED813D944055831B81B85EE61C301D8E2EFB2","n/a"
"c:\windows\system32\en-US\oleprn.dll.mui","Signed","8:00 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Oleprn DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","7639B7A7C3AB55C11582D5BC9289B164","7F5F6775EE63357AC8E0D4B75C9AFCC1983AFDB0","B9AB03A62B71730837F6B5E55D19A8C1297E39C4","FCD6B866B29E87532D46CE626EB1B4CCA2E173ED9EF6D2E29601DE15B736DAC0","FBC672CFC6202F43DEAB4B9EBBDE26A63849314B7BBE55044CDA6363273E4071","n/a"
"c:\windows\system32\en-US\onex.dll.mui","Signed","8:15 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","IEEE 802.1X supplicant library","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","FBD7FBD1EE8C2139E3B4828AF1DE2E51","9DA953EBE92D75DFEB7937A0919CCCFAC9952F7B","442EF01F856F484A543B8B092A093AFA35C8794B","D1EFA0308E6F30D9B982B5FF4AE0B8C9234461D0B1F578533C912B0FEAD111D6","322AFA82EC2BC5F6A8A567B455CC5CF8ACF36599A8F0ABE9CADA7A0336561D31","n/a"
"c:\windows\system32\en-US\onexui.dll.mui","Signed","8:15 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","IEEE 802.1X supplicant UI library","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","22BC36B7D4CDCE54CD78A93968FF80A1","4E11FBF629CA91D251508F27B24EBEDFA61D6AEF","446FFB0BF2AE38C9BCB82DB631D2B83565C186EE","1FD730C2C7F1CBE24334DDD00217F630546D7994D449EB20C396C4D91EDDDC26","AE226F867700DAC2909327C0AE29E988E36A270EC06ED5F4F4D17AB2F31EB572","n/a"
"c:\windows\system32\en-US\openfiles.exe.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Displays the current open files list","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","C7CB8BD9E1DC7ADBFBE5319C6C330AAC","7A6D25A79E7E3F60348107BF103C1B74B13F29AD","63FDC6E3A47E8D34B9634C3EEF8775A949EF477A","DB59C49E0532E01FEB9158CAFAA06DDBD47D4B3E0415268680163E0E277E802F","D6ECA8D43ECFF76B589D2D11D8148538DCDE96285E3178A96962C8B91F8CAC88","n/a"
"c:\windows\system32\en-US\OpenWith.exe.mui","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Pick an app","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","891125A1CD64C958511016AA538FD6CA","98942550491C49C2EA5A6754A9DBDCD418BB6B6F","BF2AC6A8C93306C04397BD50C94D35A134BB2078","D7BB32C1E3320135F77AB749C2AD965B04737D59D6F05E3F61F9750082D22F09","48FD5D07E802D26D511EC01E058777447C10A959B91EA1E59CF90A999F9C09C3","n/a"
"c:\windows\system32\en-US\osbaseln.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Service Reporting API","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","AF3CB6299E834EC47E5C97610CFE948A","35F2C90D7F36F8669D13337C3DBAA4C022AC49D7","6178AC527913179C86954987E863A57C3F75A625","BAE12C280061902E58FE37AC19C482BF60E6E103464A199E2CE863E0D145C8E5","E6F5057CC9E770040FB0595874C8F2A91791A45967783E2900042D422A8BD904","n/a"
"c:\windows\system32\en-US\osk.exe.mui","Signed","3:29 AM 2/23/2014","Microsoft Windows","Microsoft Corporation","Accessibility On-Screen Keyboard","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","BDBB78ADE5CAF8A1395E0EFE04653D94","09BAF7A28701A807807B846F914D54E329830FBA","D04E7AD24B65FC36652FC2730263C11B46FE37D9","C1CAC4712970A0C4C1235665053581FCF10E2DDEA89653366DA2CBF40E7E4E22","7F9F87704386356A09B7FEE9C59F99F6D770906E18D1700C4072CB10C0E3F18A","n/a"
"c:\windows\system32\en-US\packager.dll.mui","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Object Packager2","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","B17D540571CACCB4396F6D062008C7B1","D5EACC60AD0DF0CBBF3460F86F03B119D9B9C422","AE869C15F50716A76990B7A775C78B9928BF2E6C","D0F3CCA8D2D6958E64C3449A163D4D20494A79827A50D5B7C1DE6001A2689B8F","46D8FFB20FCBF15B81FCAC20AE3197ED9FE1A339D6EB688C761C7768DC65162F","n/a"
"c:\windows\system32\en-US\pathping.exe.mui","Signed","8:15 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","TCP/IP PathPing Command","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","DD63C767842A1E2B1079C9B1F56673BA","4292AA1453AA862079F4985A3787E408214A799B","FCACF3FDBF26BB0764CED802C27908F3AC4F7DA5","9B8C3B06629221AE292031027667E4DE5FD32C139496F2DC59093D6EE4333C39","AF9341DDE65ADB4CA1D35723860FEF0BFED9CBCFA46844DC930BF80CA35F7868","n/a"
"c:\windows\system32\en-US\pautoenr.dll.mui","Signed","8:05 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Auto Enrollment DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","9415C57054524D826E7F065F1B163755","01509ACCC3B55EB28CB437BE2BAAE01A7978BA46","4897354C79DD977703F5159C8636DA1E3980D88F","5A98080650B026010D0316670ADB96EC01172DE1F1F58E030F885348DB8D8046","8DC03471C104D09E978DFC18A49E4003DA7EA03E8E3F6D3D4BDF029A30DA5260","n/a"
"c:\windows\system32\en-US\pcaui.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Program Compatibility Assistant User Interface Module","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","29FB7CA97CC25B07A15CA1C6F1218668","01D1699877AF0C74E20E8C7429502B9580CE65D0","6C28A46D1196D8AF058608BCFB745942EE4CE8C6","18040EE0A12E0E9B32CFD9BA58DFC65C885A882E24D4B58E806E7C3A331F7820","746D02449D3C9B379E2B21C93CBD8FEF00E7CFFE9EDF69E04B9B94204FDB1AF8","n/a"
"c:\windows\system32\en-US\PCPKsp.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Microsoft Platform Key Storage Provider for Platform Crypto Provider","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","442645C3D04EFC84FFE791005CDAA92B","9411E66B76746CC3A0198C929B32AEE43EFFC6DB","21B04908B208AD4F675EAA99A36053EF2213DF61","BD8117A5EE2D13E2BAE5D48598D87787A2D8FC62997E12FA8219EF1BCD96CC3D","A21E89D56EF7F9A756C9EA90FDD45504890BF748D5E8FEBBA786BBBB872169C5","n/a"
"c:\windows\system32\en-US\pcsvDevice.dll.mui","Signed","8:01 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","PCSV Proxy Provider for devices","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","26C619BBE2C1A36C6396E8B13FB1A8A2","3C462C81FDA31C72509A4314998D1C5DE9932711","9AA3BF57313422274A57B6C35272EFA218265F77","EDE8AC2691372B9B99D8B1440FA950CD944986A1FB2E4FD6C0750485322DB7C9","13C640C788B3246D08FBFCA0EDC16BF118317662355BFBA97506FA5041CA2D63","n/a"
"c:\windows\system32\en-US\pcwum.dll.mui","Signed","7:58 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Performance Counters for Windows Native DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","7265D5AB0F560FFCDFA637A1B7499911","D1802116888ACB30EBA5D938E7FBCB6E859F0EB6","C8FB585E4AB04C7B4822A47464E771A154692BEB","EAD9BF5B5BA5AE815AFC80C6E90434DA28CB47C7F8ECF1F08333B3EEB7C2C3CC","D04B872DE1DE546D1D37A082BC16551FC1432493B6C4030B4EFFEF38422E051B","n/a"
"c:\windows\system32\en-US\pcwutl.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Program Compatibility Troubleshooter Helper","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","0E80593BE432F7791D58EEE3D0B84F0B","C46E267F3E5A7E1DAD487E08ABD3474359AC4EB0","502844F793FD87966F573E82A0ECC43DD57A0087","D1A421F2D55672C83EFA7D3DC8CA9B4A9553B9D65189B2065CB5AF74D8CA142F","79CF8882E6163325D9A88AAEBBC84CC5652B610EE6CA6C8FF53672F41ED115DD","n/a"
"c:\windows\system32\en-US\pdh.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Windows Performance Data Helper DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","903D250CB5187447EB12BAA33DC16999","D05FFBCC0FC12539AF1263BBA34F20AE09031EFD","5CA639E580B8160423AD34EEF1A45C97C15D1BD0","968BB6463ABD2567C51B9FCECE4093F485A2FA1A444B255D70118899F251DCE5","CBC780B481F76476FA4056E0D73FBCE26D71835D8713FFC85778F3D926D18A1E","n/a"
"c:\windows\system32\en-US\pdhui.dll.mui","Signed","8:28 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","PDH UI","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","3FBB06CB63910F97BE7851394F53F889","7BFF264F7EAC082C9018CD65DC76CA88D6599F7C","220F56017F60C63226C27F40D779D9DB89838979","A3A53BC52C8FF24565C2971F091D5E370C16D9DE7F6A71E31368193EFDBD192E","1160892296FDAE0DF51244EEF28BF63BC2F86892D4764437B1FD1A7E3843949F","n/a"
"c:\windows\system32\en-US\PeerDistSh.dll.mui","Signed","8:15 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","BranchCache Netshell Helper","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","BF5E1AB564CE65624AC6C3908EE7582E","74F152E2CC14C15D31CA91D71CB903119B24C3D0","CD9737A9DFA5B082B74B04097C99E8219B610F9B","4D3467E42F4732A35783D850F0E0E5A584336675C63B611874B0CA09CD2499C3","DDDDDD3A9945F3DB1376C0E6F48AD85A803E1F213F067723A8F3349F79508E8A","n/a"
"c:\windows\system32\en-US\perfctrs.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Performance Counters","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","474478D6B2F75F867B0DB4594EAEAA1A","6B604646E093DBA625239F3F52525AD0D0AD7872","EA322AAE44EBFF96249CD3126C01CAAAF78E5E2C","93A7B0438DA66B8197430B24282C581EC8417784061BE47CA50B03E9D39C1D9B","A240A285F9B08D4A7302BA25351302403D8E0F69522EC806489ED6ACCFB93ADE","n/a"
"c:\windows\system32\en-US\perfdisk.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Windows Disk Performance Objects DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","060C756F7404DB476A1814895706C605","947822ED500E31791BFAFEBD142CFB3E0ED5ABD4","37D2D6D17EF45F32DAC7966AB9498EB37F24B9C0","A0FBBF480E07B5423DF4721AB13ED292D3AE2B27C54CB95FE671C85D5CA2AA9C","B7CA3DD4C9AB1E61CE161261055D1CF7391CD293D1DD8308F525C2B722216822","n/a"
"c:\windows\system32\en-US\perfmon.exe.mui","Signed","8:28 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Resource and Performance Monitor","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","F9F8E2B999E2D9406C6179B245B90514","4D1F857132248A2A220234A0851D7EEFB67CB16A","1597D96D7E6419CA61C8E1A130233350CE4B86B4","B9238CAC68AFE0BF723652CC2BEFF10C02A9763BCB91B085CC5711131A7A4F11","4957429450BC587E2D47B3C082EED17E06428757C4CC004986859A4174B76758","n/a"
"c:\windows\system32\en-US\perfnet.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Windows Network Service Performance Objects DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","9BB2DB7DBE3A64232542674545D95DE2","1ECE09DBF3272D2ACC50E2B70A85BFC17C030BD5","7BE1CD096BF4A1DE8D3E048EC4CBE3DEBD485287","B3ECAC2D28F1FFE4436A8380002F28E861AFB5073B285B614B7008C8A34A384C","259FB768CF5D37014601DAEE651029A76967BEAE1E39C0D53B458F372F70223E","n/a"
"c:\windows\system32\en-US\perfos.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Windows System Performance Objects DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","6957F9AB50B3F87A626D5C3DF010144E","46CABDE5CC56F64402E0DFB92DAA9635F42B53E4","5CB9BADB373B2ACB51C4F925EDD4EC623D139918","6EE54D57DF3F6052E86BB38E989694734753ABFE57B5AD82D1611DCF68798DB0","E6040960E559CFA808DDE2074391FA7DF67EF43547FAF30AFE27987E4CBFC709","n/a"
"c:\windows\system32\en-US\perfproc.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Windows System Process Performance Objects DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","C14A8315CB77387A37F8DDA8E57516CF","CCAEEE8440D9BAEC7E5A14D878965E5A7EEEC513","CA1FBF5DAF292E24C5454AEE7D68A53D88A69D0A","ABEF2FBB682115FD95360C22DFB9D001E55EDCDAC330DD9B26E0D2F9741241A7","4785DF39ED99F38477B107A92730257EEA93D2F44E44ADD4A1358A5C3BE8F747","n/a"
"c:\windows\system32\en-US\phoneactivate.exe.mui","Signed","8:05 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Phone Activation UI","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","A7F48A14A565820646C79CACE3DE6CB4","5329314FA644A8E4D3CEF8368D36AD5606D973D4","C4BF567447C57540B8AA8C7B1BBC441ACF000966","1CF6A1E6840BABAE6F39D32AC91AD69711C8CBAEA4DC3BFF62492EF59DE6B363","98A549A463E8FD0952641445F9E15452CB4CE4BFC4C8FE30946902A6B0955156","n/a"
"c:\windows\system32\en-US\ping.exe.mui","Signed","8:15 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","TCP/IP Ping Command","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","0F0F1EDE4D565D51E79E85A6AA2A106C","DE1CA415F61E8B0C9B6620F8AA94BF8D82B2BA6E","2D0DBFF060AB3F19099FE15471A86BFF0C6C3F7C","65A8C1113D9EF4AC69B748ABCA2C4CE24FC9354F70D8198A75D01F16E46D46A7","9A6DF127367C723D72E8ABDB1196AF87427BBB6C76F05CCBD3349BA0333902B6","n/a"
"c:\windows\system32\en-US\pla.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Performance Logs & Alerts","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","AA539F277E25A2B09AF783CBB92E0180","90F3026E91DE6471AF4BAA776A143CC04367BA3D","7F8AFA67D5D215471827986078BC7C882DF5D44C","F65BDD1423D2EB63049F3B12425CC72A07D0C4899E30B9012B7ECDC9214065DD","5075A4403BC321E1A9973FEC2D00C8B34EC772C0ACE4B49FCF3B9A451CA345F3","n/a"
"c:\windows\system32\en-US\PlaySndSrv.dll.mui","Signed","7:50 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","PlaySound Service","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","4956D580E31D18980E4C2F5EB7C62DC3","3E715F413517AD210CB4E592D7D73B0BDE2B809C","DAEFBEFD57A862BE61E5FF9DB8A090B7DE079030","BF27E892EA890B6A3242B9BE15190B3D8219071D5C3D8B472EA427988DE1EA93","6D3BE466F7E8316B883EBA186207A38D89AA64FCD84BD1F03F3E0602A9B11013","n/a"
"c:\windows\system32\en-US\PlayToStatusProvider.dll.mui","Signed","7:56 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","PlayTo Status Provider Dll","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","FA88626CF88F7C99F1DC2E04FD91AF74","E376E192C72636599CF6AB53BDFC4421C71FE343","35D24F167D0626C036E804207DEE6896E12CEA52","D0009DF7C1596763382AA77995BD6D5964442124CA9200BB0863670760D17076","6AAD40E6B2A98648B116E057EB598571FC08FC9A6ACDF3157D667341F25A9756","n/a"
"c:\windows\system32\en-US\pnidui.dll.mui","Signed","8:15 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Network System Icon","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","BF02191A710DCF826BD8BA2C9DB0B475","D122CADC5095716C95F85FF114D0138749FADA30","B3DEE871AE088F2F86EC3F668EA5DF708DA228CA","67FF6DC226B9624716A74F8EF9B845A4F0CCBDDB182DFCFE693D93DF70E01CB6","69282FEB448B5A650A66FF8E89ACC93085699F2452DC440EBF98C094845E448E","n/a"
"c:\windows\system32\en-US\pnpclean.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","Plug and Play Maintenance Task Library","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","627B07DEC51E62826956D862E9EE80DC","C043D559C5323EA026588ECD4C0D8D6F93FF3F1B","57995F5B1B4691297D5D54CB84E8AFCA35134B2B","7467578AC10684CDBA74FAAFC5379FD45802217F988BA3E51F11B254C1BFDEAE","82C4425EA4464F61D9C17697D47E729505D5A39F2E550F5234639EF42612894E","n/a"
"c:\windows\system32\en-US\pnppolicy.dll.mui","Signed","8:27 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","pnppolicy Task","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","32-bit","09325B51065CF461405B3E0AE2281DE9","F99D5A742A70E24317BBCE84D66F2389D14F79A3","DAA3BC33EC4AB36D1B429C665A8E94209D57DE34","7E6A57B8302D587EEA0920E3EFA0518A62CC25458268816B2936E8ADCC843403","E93428D83E92E1DF884FEB3F66B028ACE6B86454DF9884877DCCE09F92EE2AAD","n/a"
